id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40641178,Birdsong,84586909,Great Ocean Road Holidays,,Colac Otway,-38.63163,143.89057,Entire home/apt,381.0,2,20,2024-12-10,0.43,539,219,5,
40656369,Decked Out Torquay - Central chic apartment w pool,315170754,Lori,,Surf Coast,-38.32575,144.31634,Entire home/apt,571.0,2,109,2024-11-25,1.79,1,152,12,
40656751,Tranquility on Milford - 3 bedroom beach house,39175909,Raelene,,Colac Otway,-38.74832,143.6637,Entire home/apt,410.0,2,43,2024-10-28,0.71,3,18,4,
40677682,Silver Birches - Stroll To Town,84586909,Great Ocean Road Holidays,,Surf Coast,-38.55025,143.98367,Entire home/apt,241.0,2,4,2020-11-26,0.07,539,243,0,
40684018,"Tranquil Escape - Close to Beach, Parks & Shops",51678707,Ocean Edge Holiday Rentals: Rebecca,,Surf Coast,-38.32736,144.31957,Entire home/apt,867.0,2,92,2024-12-16,1.51,137,37,10,
40708264,Central Oasis,315971751,Dion,,Glenelg,-38.34681,141.60437,Entire home/apt,250.0,2,59,2024-10-04,0.97,1,81,12,
40732311,Joy Apartment 1,84586909,Great Ocean Road Holidays,,Surf Coast,-38.53915,143.97582,Private room,502.0,2,12,2023-01-01,0.2,539,285,0,
40734067,Joy Apartment 3,84586909,Great Ocean Road Holidays,,Surf Coast,-38.54115,143.97418,Entire home/apt,649.0,2,20,2023-11-10,0.34,539,269,0,
40734091,Joy Apartment 4,84586909,Great Ocean Road Holidays,,Surf Coast,-38.53988,143.97462,Entire home/apt,649.0,2,38,2023-11-02,0.63,539,275,0,
40736908,Lorne Suite Lorne,84586909,Great Ocean Road Holidays,,Surf Coast,-38.53232,143.97788,Entire home/apt,300.0,2,30,2024-11-15,0.5,539,267,3,
40737135,Ocean-side retreat with bush & farm views,128836098,Isla,,Colac Otway,-38.71613,143.72675,Entire home/apt,1670.0,1,160,2024-10-02,2.62,2,45,11,
40762048,Connolly House,68601670,Langleys Accommodation,,Moyne,-38.37088,142.24673,Entire home/apt,480.0,2,5,2024-12-06,0.1,117,253,2,
40766866,Secret Garden,14880532,Emma,,Greater Geelong,-38.13472,144.3482,Entire home/apt,224.0,1,302,2024-12-14,4.96,1,72,43,
40783503,Picture Perfect Paradise - Lorne,588526,Jane,,Surf Coast,-38.54794,143.9859,Entire home/apt,407.0,2,97,2024-12-12,1.6,1,298,18,
40785385,Historic 1870s Old Market Inn · Mason Suite,138271,Kelly,,Moyne,-38.38094,142.23151,Entire home/apt,436.0,1,91,2024-10-30,1.83,3,281,5,
40786854,"Cowrie House: Ocean Views, 500m to Fisho’s Beach",51678707,Ocean Edge Holiday Rentals: Rebecca,,Surf Coast,-38.32476,144.32274,Entire home/apt,482.0,2,57,2024-11-23,0.93,137,153,8,
40806200,"Gunyha - Ocean Views, Walk to the beach",84586909,Great Ocean Road Holidays,,Colac Otway,-38.72093,143.71416,Entire home/apt,291.0,2,10,2023-12-17,0.18,539,284,0,
40811362,Elanora - Home by the Sea,317313907,Ashlea,,Greater Geelong,-38.2593,144.51876,Entire home/apt,550.0,2,61,2024-07-06,1.0,1,327,8,
40824672,Barwon Heads Beach Shack. Pets welcome.,45339664,Cheryl,,Greater Geelong,-38.27696,144.49143,Entire home/apt,200.0,3,22,2024-01-27,0.36,2,11,2,
40827990,"""Honey House"" Great Location, Free Wifi, Smart TV",317588880,Neville And Wendy,,Colac Otway,-38.34649,143.58266,Entire home/apt,300.0,1,21,2020-06-07,0.34,1,177,0,
40847739,Surf coast bush retreat,2051062,Laura,,Surf Coast,-38.34499,144.26846,Entire home/apt,340.0,2,32,2024-03-11,0.53,1,349,2,
40853940,Macadamia House Victorian Classic Modern Comfort,178204176,Glenn,,Greater Geelong,-38.16990280151367,144.5716552734375,Entire home/apt,230.0,2,68,2024-11-03,1.13,1,159,6,
40858747,"""Royal Villa"" exclusive villa with private chef",317929426,Royal Villa,,Surf Coast,-38.31071,144.3276,Entire home/apt,1100.0,2,221,2024-12-23,3.63,3,298,44,
40874866,BIG4 Apollo Bay Deluxe Cabin 5 berth,98282819,Tony,,Colac Otway,-38.74061,143.67486,Entire home/apt,838.0,1,3,2022-05-21,0.05,8,5,0,
40898575,"Coastal Haven - Ocean views, Minutes to the beach",104022814,Otway Retreats,,Colac Otway,-38.72539902,143.70799255,Entire home/apt,963.0,2,32,2024-12-15,0.53,63,266,13,
40906067,Sunny's Beach House,62068858,Gareth & Meagan,,Colac Otway,-38.77834,143.66157,Entire home/apt,600.0,2,94,2024-12-12,1.57,1,147,19,
40924964,A DIGGERS WAY HIDEAWAY TORQUAY,292098354,Jenene,,Surf Coast,-38.337593,144.311584,Entire home/apt,238.0,2,89,2024-11-09,1.47,1,69,17,
40925796,Waterfront Apartments: Family Apartment (2403),140206749,Courtney,,Greater Geelong,-38.152713775634766,144.36135864257812,Entire home/apt,394.0,2,8,2021-01-09,0.13,33,26,0,
40930655,"Luxury Beach Loft, Walk to Beach, LGBTQ+ Friendly",243539018,Lilly,,Surf Coast,-38.31475,144.33612,Entire home/apt,230.0,1,42,2024-12-08,0.69,1,234,13,
40934406,Hill Top Views - decks from every bedroom,318656568,Margaret,,Surf Coast,-38.40898,144.17795,Private room,400.0,4,14,2024-03-30,0.23,2,362,4,
40947881,Cooinda - Country Coastal Views,84586909,Great Ocean Road Holidays,,Colac Otway,-38.72208,143.67265,Entire home/apt,251.0,2,14,2024-10-07,0.23,539,237,1,
40971670,Scenic Beach Escape,84586909,Great Ocean Road Holidays,,Colac Otway,-38.74779,143.66819,Entire home/apt,490.0,2,15,2024-05-19,0.3,539,271,2,
40972114,Shorebreak - A quiet coastal retreat,225842460,Sher,,Surf Coast,-38.31373,144.3327,Entire home/apt,185.0,2,89,2024-01-27,1.46,1,92,5,
40973389,Otways Great Ocean Road beach house,286842345,Paul,,Surf Coast,-38.46326,144.09148,Entire home/apt,695.0,2,15,2024-01-04,0.25,1,350,2,
40975142,Abalone Seaside family apartment WiFi & Disney+,221946653,Casey,,Warrnambool,-38.39706,142.47268,Entire home/apt,309.0,1,314,2024-12-07,5.14,1,138,80,
41029088,Allestree Holiday Units Unit 7,129068180,Jenny,,Glenelg,-38.28534,141.64864,Entire home/apt,160.0,1,20,2023-04-03,0.33,4,31,0,
41051225,Idyllic Anglesea,249783935,Patricia,,Surf Coast,-38.40316,144.19729,Entire home/apt,517.0,2,70,2024-09-28,1.16,1,331,11,
41072960,Tranquility on Milford - 1 bedroom beach house,39175909,Raelene,,Colac Otway,-38.74797,143.6652,Entire home/apt,217.0,2,89,2024-12-11,1.47,3,19,22,
41074288,Tranquility on Milford - 2 bedroom beach house,39175909,Raelene,,Colac Otway,-38.74636,143.66437,Entire home/apt,315.0,2,38,2024-12-07,0.63,3,18,12,
41086571,Otway Coastal Villas  Golden Wattle,320328280,Oliver,,Corangamite,-38.68978,143.15449,Entire home/apt,275.0,1,70,2024-04-06,1.15,3,151,10,
41086841,Otway Coastal Villas Banksia,320328280,Oliver,,Corangamite,-38.69186,143.15423,Entire home/apt,277.0,1,82,2024-12-04,1.35,3,5,9,
41087439,BEACH HAVEN - FREE WIFI | CENTRAL | MODERN,321329863,Trisha,,Colac Otway,-38.75192,143.66908,Entire home/apt,550.0,2,229,2024-12-11,3.76,2,339,43,
41095898,"Boona Dunes, Killarney. King suite, seaside views.",205165814,Carmel,,Moyne,-38.34685,142.34312,Private room,200.0,1,100,2024-11-10,1.65,2,125,12,
41113141,Kepler House | City Centre | Prime Location,40360803,Stephen,,Warrnambool,-38.38421,142.47972,Entire home/apt,1069.0,1,87,2024-12-01,1.49,1,145,27,
41116869,Close to the Coast & GMHBA stadium Belmont,139068223,Stephen,,Greater Geelong,-38.17774,144.35144,Entire home/apt,397.0,2,97,2024-11-30,1.62,4,322,17,
41118431,Double Room Farm Stay,269624566,Ruth,,Corangamite,-38.55331,143.01749,Entire home/apt,165.0,1,304,2024-12-26,5.0,2,324,77,
41120010,Stylish cottage in Derrinallum,25413205,Denise,,Corangamite,-37.94542,143.2146,Entire home/apt,104.0,1,119,2024-12-26,2.69,1,164,42,
41156604,APOLLO C-SCAPE,322434233,Michael,,Colac Otway,-38.74031,143.67591,Entire home/apt,321.0,2,24,2024-02-24,0.4,1,142,2,
41163241,Hilltop Views  -with decks from all bed rooms,318656568,Margaret,,Surf Coast,-38.40944,144.17837,Private room,400.0,7,1,2020-03-08,0.02,2,362,0,
41198064,"BlueGum Coastal EcoHaven,St Leonards, BellarinePen",53797297,Cathy,,Greater Geelong,-38.15952,144.70373,Entire home/apt,209.0,3,77,2024-06-09,1.31,1,26,6,
41246547,Corporate 2 or Couples stay Ideal Mid to Long Stay,113930917,Matthew,,Greater Geelong,-38.14076,144.35561,Entire home/apt,187.0,2,67,2024-10-07,1.15,14,23,9,
41254496,"CawoodHouse ApolloBay | walk to beach, shops cafes",69753985,Melissa,,Colac Otway,-38.74949,143.66521,Entire home/apt,286.0,1,165,2024-10-01,2.74,1,164,26,
41270450,Duck-in,271744807,Ian,,Moyne,-38.35176,142.31653,Entire home/apt,95.0,2,205,2024-12-24,4.11,1,112,50,
41270883,Rose Retreat,68601670,Langleys Accommodation,,Moyne,-38.3807,142.23058,Entire home/apt,710.0,2,16,2024-11-25,0.29,117,255,3,
41291156,Wheatsheaf Hotel - The Round Room,297527497,Deepak,,Corangamite,-38.24014,142.91642,Private room,80.0,1,10,2021-04-19,0.17,8,360,0,
41294288,Shack in the trees,8545493,Catherine,,Surf Coast,-38.41189,144.16923,Entire home/apt,260.0,2,153,2024-12-16,2.57,1,246,54,
41294900,GEELONG@Smythe Room 3@34 Smythe,56623885,Mary,,Greater Geelong,-38.14415,144.35979,Private room,45.0,7,11,2024-10-10,0.18,2,17,3,
41299560,Surfmist at Point Lonsdale (Dog Friendly),321945256,Kylie,,Greater Geelong,-38.28186,144.60509,Entire home/apt,900.0,2,40,2024-11-09,0.67,1,149,14,
41303924,4BR Point Lonsdale Beach Retreat,1148855,Bree,,Queenscliffe,-38.27105,144.61759,Entire home/apt,475.0,2,105,2024-11-23,1.74,1,321,15,
41322097,Ocean Grove Resort (thats what my kids call it),15911102,David,,Greater Geelong,-38.25156,144.5466,Private room,150.0,2,27,2024-10-06,0.45,1,355,1,
41327056,Luxury Holiday Home,324758562,Anna,,Greater Geelong,-38.27088,144.52025,Entire home/apt,679.0,2,13,2024-12-22,0.27,2,331,7,
41349762,LLEWELLYN Heritage Terrace House,301613146,Debbie,,Warrnambool,-38.38088,142.4887,Entire home/apt,500.0,2,246,2024-12-15,4.43,2,194,42,
41410457,"Beach, River, Golf, Shops -all within easy reach!",77049668,Annie,,Greater Geelong,-38.28168,144.49084,Entire home/apt,539.0,2,71,2024-11-05,1.21,14,222,14,
41412807,Regentcy,149491738,Hearns Accommodation,,Moyne,-38.38231,142.23544,Entire home/apt,348.0,2,1,2021-07-01,0.02,96,180,0,
41412808,Southern Tides,149491738,Hearns Accommodation,,Moyne,-38.38861,142.22223,Entire home/apt,344.0,1,9,2024-04-01,0.2,96,127,1,
41457858,"The Seaside Chapel , Port Fairy",7209717,Allison,,Moyne,-38.37412,142.22953,Entire home/apt,328.0,2,36,2024-10-03,0.71,1,223,7,
41462618,Bright spacious beachhouse close to front beach,326348323,Peter,,Queenscliffe,-38.27795,144.61584,Entire home/apt,199.0,2,54,2024-12-08,0.94,1,41,9,
41480863,Barwon Escape,1336847,Holly,,Greater Geelong,-38.27028,144.49353,Entire home/apt,271.0,1,53,2024-11-03,0.89,3,55,18,
41488894,3 bedroom beach house - 300 metres from the ocean,324679359,Carmela,,Greater Geelong,-38.11765,144.66824,Entire home/apt,499.0,2,62,2023-01-13,1.03,1,206,0,
41489272,The Nook: Country Farm Cottage,4661323,Courtney,,Colac Otway,-38.40695,143.85302,Entire home/apt,274.0,2,214,2024-12-19,3.59,2,339,59,
41510708,Oceanview 32,656181925,Renee,,Colac Otway,-38.73878,143.67604,Entire home/apt,468.0,3,0,,,1,167,0,
41593169,Anglesea Central Waterfront - Resort accommodation,327873449,Julie,,Surf Coast,-38.40876,144.18563,Entire home/apt,457.0,2,129,2024-12-23,2.19,1,326,19,
41596622,Bella by the Beach,98096620,Damian Allan,,Queenscliffe,-38.26967,144.61997,Entire home/apt,281.0,2,18,2022-11-27,0.31,102,149,0,
41603259,"Boona Dunes, Killarney. 2 bedrooms, seaside views.",205165814,Carmel,,Moyne,-38.34873,142.34519,Private room,260.0,1,80,2024-11-13,1.35,2,125,23,
41650323,Montrose Beach House Pet-Friendly Free Wi-Fi,58554430,Ben,,Colac Otway,-38.75492,143.66729,Entire home/apt,349.0,2,79,2024-12-27,1.32,1,148,26,
41669572,Spacious Beach Escape,241941853,Margaret,,Surf Coast,-38.32884,144.32409,Entire home/apt,370.0,1,19,2023-12-02,0.32,1,18,0,
41687140,Beach Retreats Anglesea (4 people) Pt. Roadknight,106563308,Ella,,Surf Coast,-38.42529,144.17645,Entire home/apt,320.0,20,20,2023-01-23,0.41,3,271,0,
41714267,The Stables - Romantic Hideaway with Outdoor Bath,57063425,Phil & Lorraine,,Surf Coast,-38.25471,143.94979,Entire home/apt,198.0,2,136,2024-12-04,2.27,3,298,20,
41723766,Private Double Room with Shared Bathroom,329424889,Port Fairy,,Moyne,-38.38526,142.23843,Private room,185.0,1,19,2024-03-24,0.38,8,325,4,
41723846,"Private Family Room (sleeps 4), Shared Bathroom",329424889,Port Fairy,,Moyne,-38.38526,142.23843,Private room,243.0,1,13,2024-04-07,0.27,8,329,2,
41753830,Central Conveniece,153654045,Beth,,Glenelg,-38.344,141.60467,Entire home/apt,100.0,1,32,2024-12-24,0.53,1,5,2,
41803615,Bank on Percy,330313462,Shayne,,Glenelg,-38.34981,141.60474,Entire home/apt,140.0,1,114,2024-11-13,1.9,1,57,23,
41841495,"Barwon Heads, Perfect Central Location yet private",172760683,Anna,,Greater Geelong,-38.28068,144.49059,Entire home/apt,556.0,4,23,2024-01-06,0.39,1,169,1,
41887749,Up on the hill @ Portarlington,86617825,Andrew,,Greater Geelong,-38.12266,144.645,Entire home/apt,307.0,2,46,2024-03-31,0.77,1,169,4,
41938970,City Centre Studio - Warrnambool,100856485,Simone And Michael,,Warrnambool,-38.38467,142.48386,Entire home/apt,151.0,1,270,2024-12-04,4.54,4,339,43,
41942523,Timeless Tides Torquay with outdoor spa,24435582,Lorraine,,Surf Coast,-38.31291,144.34249,Entire home/apt,323.0,2,130,2024-12-22,2.21,1,56,26,
41983400,Arlington Place,332361216,Louie,,Greater Geelong,-38.11687,144.67516,Entire home/apt,636.0,2,57,2024-12-25,1.04,1,25,13,
41986997,Eco-friendly beach stay w/ fresh veges,22041937,Ben,,Moyne,-38.39094,142.21869,Entire home/apt,261.0,2,133,2024-12-26,2.28,1,131,27,
42001232,"The Bay House, idyllic farm retreat by the ocean",128836098,Isla,,Colac Otway,-38.7147,143.72622,Entire home/apt,1529.0,1,86,2024-12-26,1.46,2,45,59,
42030970,Lorne Beach Box Apartment 18,314989925,Anthony,,Surf Coast,-38.537258,143.973663,Entire home/apt,150.0,7,7,2024-02-21,0.21,1,73,1,
42055192,Sky Pod 1 - Luxury Off-Grid Eco Accommodation,333337779,Maxwell,,Colac Otway,-38.82716,143.50293,Entire home/apt,570.0,2,180,2024-12-18,3.04,4,181,33,
42071531,Sky Pod 2 - Luxury Off-Grid Eco Accomodation,333337779,Maxwell,,Colac Otway,-38.82819,143.50771,Entire home/apt,570.0,2,260,2024-12-20,4.38,4,207,46,
42082283,40 Campbell,149491738,Hearns Accommodation,,Moyne,-38.38701,142.23452,Entire home/apt,221.0,1,9,2023-04-10,0.2,96,133,0,
42122371,Garden apartment in the heart of Lorne.,4020063,Mardi,,Surf Coast,-38.53744,143.97259,Entire home/apt,300.0,2,8,2024-11-02,0.14,2,327,3,
42123833,Peninsula Retreat,31174865,Rebekah,,Greater Geelong,-38.15743,144.57028,Entire home/apt,165.0,3,69,2024-12-17,1.18,1,117,18,
42130396,Spacious family home that accomodates 9 people.,334251136,Rosemary,,Surf Coast,-38.33778,144.30857,Entire home/apt,500.0,1,139,2024-12-27,2.33,1,331,35,
42142525,"Scelta - Ask about specials, Wifi, and location",84586909,Great Ocean Road Holidays,,Surf Coast,-38.54977,143.9816,Entire home/apt,768.0,2,2,2021-02-14,0.04,539,275,0,
42160174,Coastal Retreat for family stays,334611927,Melisa,,Greater Geelong,-38.17018,144.70678,Entire home/apt,500.0,2,7,2024-04-14,0.46,1,339,5,
42162058,Pt Hesse Luxury Coastal Homestead,63532478,Jayde,,Corangamite,-38.61364364624024,142.94247436523438,Entire home/apt,864.0,1,21,2024-10-27,0.71,7,236,5,
42203647,Amaroo by the beach,129945846,Queenscliff And Coastal,,Queenscliffe,-38.272,144.62657,Entire home/apt,533.0,2,11,2022-12-21,0.2,55,328,0,
42255453,Torquay | Relax & Unwind Beach 300m + Table Tennis,35370298,Quickstay,,Surf Coast,-38.31909943,144.33399963,Entire home/apt,883.0,3,133,2024-11-09,2.27,1,283,16,
42281173,Allure on Barclay,68601670,Langleys Accommodation,,Moyne,-38.38391,142.23571,Entire home/apt,372.0,2,38,2024-10-02,0.69,117,227,3,
42318427,Great Ocean Getaway-Apollo Bay to 12 Apostles,336471403,Frances,,Colac Otway,-38.73576,143.37714,Entire home/apt,365.0,4,3,2021-01-26,0.06,2,86,0,
42338416,Anglesea View I Ocean Views I Linen Provided,98362024,Ji,,Surf Coast,-38.41729,144.17629,Entire home/apt,1003.0,2,0,,,113,150,0,
42342856,"The HideAway, Torquay - Breakfast Provided.",32546784,Melissa,,Surf Coast,-38.31439,144.3304,Entire home/apt,300.0,2,261,2024-12-13,4.46,1,298,50,
42357845,A peaceful retreat close to all Geelong offers,27543410,Jane,,Greater Geelong,-38.16102,144.3564,Entire home/apt,150.0,2,302,2024-12-14,5.15,1,328,57,
42363864,Comfort on Conns,68601670,Langleys Accommodation,,Warrnambool,-38.36858,142.47964,Entire home/apt,367.0,2,37,2024-12-08,0.63,117,260,12,
42364938,Haven On Murray I Walk to Beach and SLSC,98362024,Ji,,Surf Coast,-38.41329,144.185,Entire home/apt,649.0,2,0,,,113,149,0,
42389021,Anglesea's Hidden Riverside Gem by Ready Set Stay,85705998,Ready Set Stay,,Surf Coast,-38.39851,144.18888,Entire home/apt,722.0,2,4,2024-09-29,0.07,1,346,2,
42390677,Suite 1 Luxury Spa,337309158,Andrew,,Corangamite,-38.33055,143.07586,Private room,354.0,1,3,2021-12-29,0.06,3,354,0,
42409396,High View Cottages,337531967,Sara,,Moyne,-38.34432,142.41091,Entire home/apt,300.0,1,140,2024-12-15,2.39,3,322,47,
42411341,Cute & Cosy Coast & Country - Johanna,30740862,Helen,,Colac Otway,-38.73357,143.3764,Entire home/apt,341.0,4,5,2023-03-18,0.09,3,328,0,
42411663,"Sunset Sanctuary: Beachside Charm, Pet-Friendly",51678707,Ocean Edge Holiday Rentals: Rebecca,,Surf Coast,-38.34769,144.30063,Entire home/apt,786.0,2,89,2024-10-26,1.57,137,252,22,
42413843,Family Beach Bunglow @ Aireys Inlet,337610880,Ro,,Surf Coast,-38.45094,144.11404,Entire home/apt,520.0,5,27,2024-03-30,0.49,1,8,7,
42414228,"Holiday Cabin on Great Ocean Rd, Apollo Bay",140301856,Kylie-Ann,,Colac Otway,-38.73952,143.67817,Entire home/apt,170.0,2,38,2024-12-07,0.65,1,49,5,
42415381,Suite 2 Deluxe Queen,337309158,Andrew,,Corangamite,-38.33051,143.07602,Private room,312.0,1,1,2022-02-22,0.03,3,351,0,
42415450,Suite 3 Luxury Queen,337309158,Andrew,,Corangamite,-38.32963,143.07473,Private room,312.0,1,16,2023-04-22,0.3,3,352,0,
42437430,Retro House- 3 blocks to beach,13494955,Alison,,Queenscliffe,-38.27254,144.61781,Entire home/apt,260.0,2,60,2024-12-26,1.08,1,124,10,
42439621,Torquay Tropicana Motel - Standard Unit,266843579,Brad,,Surf Coast,-38.32271,144.31652,Private room,430.0,1,26,2024-12-02,0.47,3,355,4,
42495158,South Sea - Lorne Holiday Stays,32797761,Lorne Holiday,,Surf Coast,-38.548,143.98234,Entire home/apt,891.0,2,28,2024-12-07,0.6,21,309,7,
42495910,"""Bay Breeze"" on the beautiful Bellarine!",338413432,Stephen,,Greater Geelong,-38.11862,144.64912,Entire home/apt,300.0,2,16,2024-12-15,1.32,1,98,16,
42500019,Norfolk Cottage,49447740,Lorraine,,Warrnambool,-38.37608,142.47047,Entire home/apt,320.0,2,223,2024-12-11,4.02,6,132,50,
42523388,181 5Geelong Executive Apts central clean and safe,168066985,Nicholas,,Greater Geelong,-38.15002,144.36371,Entire home/apt,138.0,2,110,2024-12-06,1.88,36,240,11,
42545143,Bluestone Fields; Modern Luxury Farmhouse,4661323,Courtney,,Colac Otway,-38.40799,143.85217,Entire home/apt,455.0,2,250,2024-12-23,4.49,2,336,62,
42567880,Bay Bliss Cabin - Caravan Park across from beach,104022814,Otway Retreats,,Colac Otway,-38.74010086,143.67399597,Entire home/apt,559.0,2,32,2024-12-14,0.55,63,259,14,
42568461,"Otway Blue 
The Magic of Separation Creek",339090316,Leanne,,Colac Otway,-38.62791,143.89912,Entire home/apt,235.0,5,0,,,1,27,0,
42569349,Bambra -Boonah Farm,148420647,Richard,,Surf Coast,-38.3918,143.91539,Entire home/apt,540.0,2,93,2024-12-26,1.59,1,333,13,
42591480,Torquay Tropicana Motel - Spa Unit,266843579,Brad,,Surf Coast,-38.32281,144.31924,Private room,529.0,1,11,2024-01-06,0.2,3,354,2,
42591522,Torquay Tropicana Motel - Family Unit,266843579,Brad,,Surf Coast,-38.322,144.31892,Private room,496.0,1,20,2024-12-09,0.36,3,352,2,
42593428,Shearer’s Cottage at Cambus Glen Highlands,51878840,Lesley,,Moyne,-38.25217,142.70342,Entire home/apt,129.0,1,318,2024-12-09,5.56,1,103,78,
42608345,Bob's Place Family friendly cosy unit for 2 or 3,113930917,Matthew,,Greater Geelong,-38.15641,144.37399,Entire home/apt,110.0,2,21,2023-11-08,0.39,14,9,0,
42626879,Blue Hut Room One,339581997,Marcia,,Moyne,-38.38915,142.22199,Private room,115.0,2,20,2024-09-29,0.34,1,26,2,
42627716,154 Bellerine St - Central Geelong,106214982,Natalie,,Greater Geelong,-38.1531,144.36324,Entire home/apt,124.0,3,57,2024-11-09,1.03,1,306,10,
42630003,Wirruna Lodge - Thoughtfully Curated Studio,11749575,Kasey,,Greater Geelong,-38.2132,144.50639,Entire home/apt,169.0,2,102,2024-11-09,1.74,1,160,18,
42645018,Scenic Beach Apartment,84586909,Great Ocean Road Holidays,,Colac Otway,-38.74577,143.66947,Entire home/apt,264.0,2,7,2024-03-11,0.14,539,283,2,
42647075,Private Single Room - shared bathroom,329424889,Port Fairy,,Moyne,-38.38526,142.23843,Private room,133.0,1,41,2024-11-11,0.8,8,318,15,
